verbe,id,auteur,titre,intervale tps,date,page,ctx gauche,mot gauche,ponct G,pivot,ponct D,mot droit,ctx droit
montrer,5744,SARRAUTE Nathalie,Le Planétarium,1950-1959,1959,198,"les mener loin . Ils seront déshonorés ,",marqués,",",montrés,,du,"doigt , conspués , promenés sous les yeux hostiles"
montrer,5745,SARRAUTE Nathalie,Le Planétarium,1950-1959,1959,201,"chance , cette face répugnante de délateur qu' il",lui,,montrait,,pour,"l' effrayer , elle a pu articuler distinctement"
montrer,5746,SARRAUTE Nathalie,Le Planétarium,1950-1959,1959,204,"le temps perdu , mais qu' il se dépêche , qu'",il,,montre,,un,"peu de bonne volonté , elle est à bout de forces , elle"
montrer,5747,SARRAUTE Nathalie,Le Planétarium,1950-1959,1959,236,là toute la journée ... » Tout ce qu' elle lui,avait,,montré,",",à,"lui , n' était que de la camelote , une mauvaise"
montrer,5748,SARRAUTE Nathalie,Le Planétarium,1950-1959,1959,240,"elle a déjà surmontée ... « Allons ,",maintenant,",",montrez,,-moi,"tout ... Vous savez que je n' ai encore rien vu , ça a"
montrer,5749,SARRAUTE Nathalie,Le Planétarium,1950-1959,1959,244,"très bien ici . » Tout heureux , enhardi , confiant ,",il,,montre,,d',"un signe de la tête , du bras le petit banc en chêne"
montrer,5750,SARRAUTE Nathalie,Le Planétarium,1950-1959,1959,248,"convention , à la stérilité ... à l' inanité",...,,Montrez,,-lui,"quelque chose de très simple ... n' importe quoi ,"
montrer,5751,SARRAUTE Nathalie,Le Planétarium,1950-1959,1959,248,"réfléchir , qui m' ont beaucoup appris . Je vous",la,,montrerai,,...,"- Bon , peut-être , sur l' oeuvre d' un autre , là ,"
montrer,5752,GENEVOIX Maurice,Routes de l'aventure,1950-1959,1959,19,"savais que les vieux cerfs mâles , en cette saison ,",se,,montrent,,tout,"de suite agressifs , foncent sur l' homme , les"
montrer,5753,GENEVOIX Maurice,Routes de l'aventure,1950-1959,1959,27,vipère : c' est la saison où elles se réveillent et,se,,montrent,,tout,"de suite agressives . Non , j' ai beau regarder : pas"
montrer,5754,GENEVOIX Maurice,Routes de l'aventure,1950-1959,1959,76,"coeur , rien qu' à songer à certaine caissette que",me,,montrait,,l',"un de ces piégeurs , pleine de menus cadavres aux"
montrer,5755,GENEVOIX Maurice,Routes de l'aventure,1950-1959,1959,186,toutes nous ramènent aux carrefours où l' aventure,se,,montre,,telle,"qu' elle est : bien moins affaire de volonté , et"
montrer,5756,SIMON Claude,La Route des Flandres,1960-1969,1960,46,"des choses , respectueux de celui -ci comme tout",le,,montrait,,comme,par exemple cette manière ou plutôt manie de
montrer,5757,SIMON Claude,La Route des Flandres,1960-1969,1960,53,"se livrant au commerce , et comment tel autre dont",elle,,montrait,,le,portrait ... ( car elle avait aussi hérité des
montrer,5758,SIMON Claude,La Route des Flandres,1960-1969,1960,54,", les paperasses jaunies que Sabine lui",avait,,montré,,un,"jour , religieusement conservées dans une de ces"
montrer,5759,GARY Romain,La Promesse de l'aube,1960-1969,1960,56,du gâteau au fond de ma poche et les lui offris . Il,se,,montra,,intéressé,"et s' appuya contre mon nez , la queue raide ."
montrer,5760,GARY Romain,La Promesse de l'aube,1960-1969,1960,125,"la première fois depuis qu' elle m' avait , ma mère",se,,montra,,désespérée,", et se tourna vers moi avec une sorte de"
montrer,5761,GARY Romain,La Promesse de l'aube,1960-1969,1960,136,sur l' accueil qui m' avait été fait . Ma mère ne,se,,montra,,pas,"inutilement modeste et , pendant les jours qui"
montrer,5762,GARY Romain,La Promesse de l'aube,1960-1969,1960,188,il s' agisse de quelqu'un de compréhensif et qui ne,se,,montrerait,,pas,trop exigeant . Elle l' observait très
montrer,5763,GARY Romain,La Promesse de l'aube,1960-1969,1960,190,futur beau-père . Il me fallait aussi savoir s' il,se,,montrerait,,à,la hauteur et s' il était prêt à faire face à ses
montrer,5764,GARY Romain,La Promesse de l'aube,1960-1969,1960,201,qui me paraissaient désormais attendus de moi .,Je,,montrai,,l',"étude à tout le monde , et mes amis furent dûment"
montrer,5765,GARY Romain,La Promesse de l'aube,1960-1969,1960,201,"d' un tempérament très sain , mais assez simple , je",me,,montrai,,frappé,d' étonnement devant certaines de ses
montrer,5766,GARY Romain,La Promesse de l'aube,1960-1969,1960,202,nécrophiliques et du complexe de castration ; je ne,me,,montrais,,jamais,en public sans une paire de petits ciseaux que j'
montrer,5767,GARY Romain,La Promesse de l'aube,1960-1969,1960,202,une cure de désintoxication . Ils s' étaient,tous,,montrés,,bien,"disposés à mon égard , et ma mère sentait que"
montrer,5768,GARY Romain,La Promesse de l'aube,1960-1969,1960,229,"vraiment très belle . émouvante , je dirai même .",Elle,,montre,,vraiment,la force de ma personnalité . Elle leva vers
montrer,5769,GARY Romain,La Promesse de l'aube,1960-1969,1960,239,dans une revue la photo d' un défilé militaire et,la,,montrait,,aux,"clients et surtout aux clientes , leur faisant"
montrer,5770,GARY Romain,La Promesse de l'aube,1960-1969,1960,247,de moi soient à leur plus épais . Que des hommes,se,,montrent,,bêtes,"à pleurer , que l' uniforme d' officier"
montrer,5771,GARY Romain,La Promesse de l'aube,1960-1969,1960,350,cherchant l' adversaire . Mais l' adversaire ne,se,,montrait,,pas,. Il n' y avait que des Allemands . Je sentais le vide
montrer,5772,CLAVEL Bernard,Malataverne,1960-1969,1960,40,"ici . Faut y aller . Seulement , avant , encore une",chose,.,Montre,,un,peu ton matériel à Robert qu' il nous dise si ça va
montrer,5773,CLAVEL Bernard,Malataverne,1960-1969,1960,42,ça « un peu » ? Qu' est -ce qu' il te faut !,Robert,,montrait,,du,doigt les pavés où leur ombre s' étirait devant
montrer,5774,CLAVEL Bernard,Malataverne,1960-1969,1960,61,"petits dos noirs et luisants , puis , basculant ,",elle,,montrait,,un,"ventre jaune ou rouge , presque lumineux , avant de"
montrer,5775,CLAVEL Bernard,Malataverne,1960-1969,1960,82,", je faisais du basket , tenez , regardez . Elle lui",avait,,montré,,une,photographie d' une équipe . Robert avait
montrer,5776,CLAVEL Bernard,Malataverne,1960-1969,1960,133,"route , comme de minuscules cerceaux . Quand la lune",se,,montrait,",",toutes,les feuilles luisaient et semblaient avancer
montrer,5777,CLAVEL Bernard,Malataverne,1960-1969,1960,134,"trouvait quand Robert l' avait vue , le matin . La lune",se,,montra,.,La,"route blanchit , semée de pierres luisantes , de"
montrer,5778,CLAVEL Bernard,Malataverne,1960-1969,1960,142,"rat , souffla Robert . Ils repartirent . Quand la lune",se,,montra,",",ils,avaient dépassé les ruines . Le coteau en face d'
montrer,5779,CLAVEL Bernard,Malataverne,1960-1969,1960,148,amer est dans sa bouche . Serge passe devant lui et,lui,,montre,,la,"lame , puis il marche vers Gilberte qui recule à son"
montrer,5780,SIMONIN Albert,Du mouron pour les petits oiseaux,1960-1969,1960,32,"l' homme équilibré , l' homme d' habitudes ,",Bouboule,,montre,,depuis,son comptoir la bouteille de Cinzano . Armand
montrer,5781,SIMONIN Albert,Du mouron pour les petits oiseaux,1960-1969,1960,50,", avant même que la pipelette ne se soit",encore,,montrée,",",de,l' appeler de sa voix perçante . Elle sourit
montrer,5782,SIMONIN Albert,Du mouron pour les petits oiseaux,1960-1969,1960,74,", rien , conne . Tout à l' heure elle s' est",encore,,montrée,,maladroite,", a loupé l' occasion . à se lever pour"
montrer,5783,SIMONIN Albert,Du mouron pour les petits oiseaux,1960-1969,1960,75,que les autres lui font . Le sans-gêne qu',elle,,montrerait,,avec,les copines dans les emballages de clients en
montrer,5784,SIMONIN Albert,Du mouron pour les petits oiseaux,1960-1969,1960,120,connard en débouche enfouraillé . Personne,se,,montre,.,Seulement,", au premier coup de flingue qu' enchaîne"
montrer,5785,SIMONIN Albert,Du mouron pour les petits oiseaux,1960-1969,1960,127,", mais le Jojo s' est d' autre part",toujours,,montré,,discret,sur leur emploi du temps l' après-midi à la
montrer,5786,SIMONIN Albert,Du mouron pour les petits oiseaux,1960-1969,1960,143,se distingue . Plus furtif encore dans l' exploration,se,,montre,,le,"mouflet qui lui succède . Un troisième se lance , y va"
montrer,5787,SIMONIN Albert,Du mouron pour les petits oiseaux,1960-1969,1960,179,infiniment choucarde . Un coup de châsse au rétro,lui,,montre,,déjà,"la file des suiveurs décollés franc , d' une"
montrer,5788,SIMONIN Albert,Du mouron pour les petits oiseaux,1960-1969,1960,182,Loterie nationale ? Flambeur heureux ? Ces espèces,se,,montrent,,généralement,plus insolentes . Vu qu' avec la
montrer,5789,SIMONIN Albert,Du mouron pour les petits oiseaux,1960-1969,1960,236,"de ce Manga , et un joli dégueulasse de plus il s'",est,,montré,,en,renversant la marmite avec cette greluche de
montrer,5790,SIMONIN Albert,Du mouron pour les petits oiseaux,1960-1969,1960,239,de sucrerie ... et en route chez Jésus ! Du doigt,il,,montre,,la,"tronche de Mademoiselle , ses lèvres surtout dont le"
montrer,5791,SIMONIN Albert,Du mouron pour les petits oiseaux,1960-1969,1960,243,découvrir le testament et vu le dévouement qu' elle,a,,montré,,à,"Mademoiselle , il serait bien rare que le nom de la"
montrer,5792,SIMONIN Albert,Du mouron pour les petits oiseaux,1960-1969,1960,294,"se pimente sa joie . Armand , jamais il s'",est,,montré,,aussi,aimable que tout à l' heure . Sachant bien que c'
montrer,5793,SIMONIN Albert,Du mouron pour les petits oiseaux,1960-1969,1960,302,"ce mec , puis se dressant , balance : - Et si tu me",le,,montrais,,cet,artiche ? Sans trac Armand a précédé Arsène
montrer,5794,DÉON Michel,La Carotte et le bâton,1960-1969,1960,106,était encore mortelle bien que les spectateurs,ne,,montrassent,,aucune,fatigue . Seules quelques femmes s'
montrer,5795,DÉON Michel,La Carotte et le bâton,1960-1969,1960,112,corps se relevèrent . Les plus pressés de s',enfuir,,montrèrent,,une,hésitation . Ben Akbir se pencha vers un
montrer,5796,DÉON Michel,La Carotte et le bâton,1960-1969,1960,125,"est peut-être Bafralej . - Oui , et Chekib Arslan nous",a,,montré,,la,voie . Il prophétisait la renaissance de la nation
montrer,5797,DÉON Michel,La Carotte et le bâton,1960-1969,1960,141,"Cornelia - assez belle personne , mais qui , à l'",usage,",",montrait,,de,fâcheuses tendances à l' aigreur et à l'
montrer,5798,DÉON Michel,La Carotte et le bâton,1960-1969,1960,143,autres en pleine activité . Cornelia avait,toujours,,montré,,un,inintérêt total pour les questions d' argent . Sa
montrer,5799,DÉON Michel,La Carotte et le bâton,1960-1969,1960,149,"tapa sur l' épaule de Gravereau et , en souriant ,",lui,,montra,,le,panneau lumineux : Fasten your belts . L' avion
montrer,5800,DÉON Michel,La Carotte et le bâton,1960-1969,1960,169,portez dans une gaine sous le bras gauche ? - Je l',aurais,,montré,,au,"bon moment . Moi , je n' ai pas le droit d' être armé . -"
montrer,5801,DÉON Michel,La Carotte et le bâton,1960-1969,1960,193,", les filles de tous ceux qui étaient",menacés,,montreraient,,leur,volonté inébranlable de ne pas céder ... La
montrer,5802,DÉON Michel,La Carotte et le bâton,1960-1969,1960,206,fermé les portes et seules quelques têtes,se,,montrèrent,,aux,fenêtres . Vu d' en haut ce troupeau de femmes
montrer,5803,DÉON Michel,La Carotte et le bâton,1960-1969,1960,207,". En descendant le perron de la poste ,",Madeleine,,montra,,les,"deux enveloppes confiées par Renault . Sur l' une ,"
montrer,5804,DÉON Michel,La Carotte et le bâton,1960-1969,1960,208,. - Où est -il ? - Avenue Abd el - Krim . - Seul ? -,Seul,- .,Montrez,.,Il,déchira l' enveloppe destinée à Ben Akbir et la
montrer,5805,DÉON Michel,La Carotte et le bâton,1960-1969,1960,213,"qu' à Chirfa - plage , à part les Russes qui ne s'",y,,montraient,,que,"rarement . L' attaché culturel français , Jean"
montrer,5806,DÉON Michel,La Carotte et le bâton,1960-1969,1960,220,matin avec le deuxième paquet de tracts . Abecassis,ne,,montrait,,aucune,inquiétude et donnait ses ordres comme d'
montrer,5807,DÉON Michel,La Carotte et le bâton,1960-1969,1960,250,eux . Il eut un soupir de soulagement quand le caïd,se,,montra,,enfin,", sur sa mule , encadré par les dix plus grands"
montrer,5808,DÉON Michel,La Carotte et le bâton,1960-1969,1960,251,les chercher . - C' est ce que je suis venu faire .,Tahar,,montra,,les,"Guigous silencieusement groupés derrière lui ,"
montrer,5809,DÉON Michel,La Carotte et le bâton,1960-1969,1960,265,aurait un sens . Gauthier savait que Jean Renault,avait,,montré,,là,plus de courage que les autres membres de l'
montrer,5810,DÉON Michel,La Carotte et le bâton,1960-1969,1960,267,"uniformes grenat et ses cimeterres flambants , ne",se,,montrait,,plus,". Enfermée dans le palais avec son maître , elle"
montrer,5811,DÉON Michel,La Carotte et le bâton,1960-1969,1960,287,du « Sauveur suprême » . Il l' aurait,probablement,,montré,,beaucoup,plus si le caractère quasi féminin de Ben
montrer,5812,DÉON Michel,La Carotte et le bâton,1960-1969,1960,347,", je retournai jouer à évian . Barboton ne",se,,montra,,pas,"au casino , mais je le rencontrai sur le bateau qui me"
montrer,5813,DÉON Michel,La Carotte et le bâton,1960-1969,1960,348,de la servilité . Encore faut -il pour cela que l',Europe,,montre,,dans,"son scepticisme une vitalité , une violence qui"
montrer,5814,DÉON Michel,Le Balcon de Spetsai,1960-1969,1961,15,"se marie . C' est un bon enfant . Puis , satisfait d'",avoir,,montré,,à,"sa femme et à sa fille son camarade Michel , il m'"
montrer,5815,DÉON Michel,Le Balcon de Spetsai,1960-1969,1961,37,". - Il faudra venir nous voir , dit Claire . Phil",vous,,montrera,,ses,"toiles . Notre petite servante , Rita , nous a dit que"
montrer,5816,DÉON Michel,Le Balcon de Spetsai,1960-1969,1961,71,verrous : une tête écarlate aux cheveux blancs s',est,,montrée,",",et,une main a repoussé l' enfant en criant avec un
montrer,5817,DÉON Michel,Le Balcon de Spetsai,1960-1969,1961,97,"peu et malgré leur indignation , les pêcheurs ne",se,,montrent,,pas,très empressés à les aider . Chacun a quelque
montrer,5818,DÉON Michel,Le Balcon de Spetsai,1960-1969,1961,160,"de n' être hélas pas la Grecque la plus riche , ne s'",est,,montrée,,que,"ce matin . Chardonne a , de la façon la plus"
montrer,5819,DÉON Michel,Le Balcon de Spetsai,1960-1969,1961,178,"rien voir , a dit Chardonne . Je sais tout . Vous m'",avez,,montré,,la,Grèce . Je ne la reverrai plus . Il faut tourner la
montrer,5820,DÉON Michel,Le Balcon de Spetsai,1960-1969,1961,179,", amusés . Il avait joué la comédie et il s'",était,,montré,,aussi,"d' une délicatesse , d' une bonté que nous n'"
montrer,5821,DÉON Michel,Le Balcon de Spetsai,1960-1969,1961,231,"nous rêvons . à Cnossos , Sir Arthur Evans ne s' est",pas,,montré,,moins,naïf . Le palais qu' il a reconstitué de pure
montrer,5822,CÉLINE Louis-Ferdinand,Rigodon,1960-1969,1961,42,!... mais que peut être ce si discret !... qu' il,se,,montre,! -,Oh,non ! non ! Maître ! votre oeuvre !... il ne vous
montrer,5823,CÉLINE Louis-Ferdinand,Rigodon,1960-1969,1961,55,miaou !... on le caresse ... - T' as à briffer ?... Il,me,,montre,,...,"dans sa canadienne , plein de butter - brot ... - Tu les"
montrer,5824,CÉLINE Louis-Ferdinand,Rigodon,1960-1969,1961,57,"... ils sont deux Fritz , mécaniciens ... je",leur,,montre,,notre,permis pour Rostock ... mais ils doivent charger
montrer,5825,CÉLINE Louis-Ferdinand,Rigodon,1960-1969,1961,57,"même tout leur tender , six tonnes de coke ... ils",nous,,montrent,,maintenant,"tout en queue une autre plate-forme , qu' on"
montrer,5826,CÉLINE Louis-Ferdinand,Rigodon,1960-1969,1961,58,"... Défense passive de Bezons ... je leur crie , je",leur,,montre,",",brassard,", tampon , papier ... Reichsbevoll ... ces"
montrer,5827,CÉLINE Louis-Ferdinand,Rigodon,1960-1969,1961,58,... - Nein !... nun uns zwei ! seulement nous deux ! Je,lui,,montre,",",Lili,", moi ... il regarde encore ... ce tampon , l' aigle ,"
montrer,5828,CÉLINE Louis-Ferdinand,Rigodon,1960-1969,1961,62,"il ne gèle pas fort , mais assez ... à mon tour !... je",lui,,montre,,mon,"papier , les signatures , le tampon bevoll ... il"
montrer,5829,CÉLINE Louis-Ferdinand,Rigodon,1960-1969,1961,92,"un peu faisons le point , notons ... partout où",nous,,montrâmes,,nos,"tronches depuis presque bientôt trente ans , que"
montrer,5830,CÉLINE Louis-Ferdinand,Rigodon,1960-1969,1961,98,... même n' est -ce pas sous les pires tunnels ... je,vous,,montre,,...,"le ragot est partout chez lui , déjà là , faufilé"
montrer,5831,CÉLINE Louis-Ferdinand,Rigodon,1960-1969,1961,103,de ces officiers sont pères de famille ... ils,nous,,montrent,,les,photographies ... leurs femmes ... leurs enfants
montrer,5832,CÉLINE Louis-Ferdinand,Rigodon,1960-1969,1961,109,dans la gare !... où va -t-il nous mener encore ?... il,me,,montre,,...,une fenêtre ... il se lève ... enfin presque ... il
montrer,5833,CÉLINE Louis-Ferdinand,Rigodon,1960-1969,1961,115,"là-bas ... au bout ... à la flèche , je vous",ai,,montré,,!...,"cent soixante et un mètres ... hi ! hi !... non ,"
